Loyalty Number,Recency_Last_Flight,Recency_Last_Redeem,Total_Flights_2017,Total_Distance_2017,Points_Earned_2017,Points_Redeemed_2017,Dollar_Redeemed_2017,Active_Months_2017,Had_Outlier_Flight,Avg_Flights_Per_Month,Avg_Flights_Per_Active_Month,Redemption_Rate_2017,Never_Flew_2017,Has_Redeemed_2017,H1_Flights,H2_Flights,Flight_Trend_Abs,Flight_Trend_Pct,Seasonality_Index,CLV,Salary_Imputed,Education_Encoded,Loyalty_Card_Encoded,Tenure_Months,Salary_Was_Missing,Salary_Was_College_Missing,Churned,Zero_Activity_2018,Formal_Cancel,Churn_Probability,Churn_Risk_Tier,Segment_k3,Segment_ID,Segment_Name
881142,7.0,9.0,9.0,9859.0,9859.0,870.0,157.0,5,0,0.75,1.8,0.0882442438381174,0,1,9.0,0.0,-9.0,-0.9,2.2222222222222223,4046.94,89057.0,5,1,8,0,0,1,1,1,0.9931879,Critical,0,2,Occasional Travelers
295147,2.0,2.0,15.0,23429.0,23429.0,968.0,174.0,5,0,1.25,3.0,0.041316317384438,0,1,5.0,10.0,5.0,0.8333333333333334,2.1333333333333333,4048.16,99814.0,3,1,19,0,0,0,0,0,0.07466147,Low,0,2,Occasional Travelers
306110,0.0,6.0,10.0,14465.0,14465.0,797.0,143.0,5,0,0.8333333333333334,2.0,0.0550985136536467,0,1,6.0,4.0,-2.0,-0.2857142857142857,1.6,4053.37,64587.0,3,1,67,0,0,0,0,0,0.0061081424,Low,0,2,Occasional Travelers
295217,0.0,7.0,10.0,19259.0,19259.0,1034.0,186.0,5,0,0.8333333333333334,2.0,0.0536891842774806,0,1,6.0,4.0,-2.0,-0.2857142857142857,2.0,4059.57,67411.0,5,1,30,0,0,0,0,0,0.013945556,Low,0,2,Occasional Travelers
591731,2.0,5.0,24.0,39625.0,39625.0,645.0,116.0,10,0,2.0,2.4,0.0162776025236593,0,1,15.0,9.0,-6.0,-0.375,1.3333333333333333,4064.18,51370.0,3,1,63,0,0,0,0,0,0.032410346,Low,0,0,Loyal Regulars
326905,2.0,12.0,19.0,24066.0,24066.0,0.0,0.0,6,0,1.5833333333333333,3.1666666666666665,0.0,0,0,10.0,9.0,-1.0,-0.0909090909090909,2.1052631578947367,4068.09,73455.0,2,1,22,1,1,0,0,0,0.13870722,Low,0,2,Occasional Travelers
375511,0.0,4.0,26.0,36951.0,36951.0,1084.0,195.0,9,0,2.1666666666666665,2.888888888888889,0.0293361478715055,0,1,5.0,21.0,16.0,2.6666666666666665,1.8461538461538465,4070.05,59300.0,3,1,53,0,0,0,0,0,0.01765818,Low,0,0,Loyal Regulars
485283,1.0,12.0,2.0,3106.0,3106.0,0.0,0.0,2,0,0.1666666666666666,1.0,0.0,0,0,0.0,2.0,2.0,2.0,4.0,4072.85,102479.0,3,1,15,0,0,0,0,0,0.022363791,Low,2,4,Rising Seasonal Flyers
797685,0.0,5.0,10.0,11302.0,11302.0,822.0,148.0,4,0,0.8333333333333334,2.5,0.0727304901787294,0,1,0.0,10.0,10.0,10.0,2.4,4079.13,73455.0,2,1,18,1,1,0,0,0,0.05587695,Low,2,4,Rising Seasonal Flyers
216467,0.0,12.0,14.0,23278.0,23278.0,0.0,0.0,7,0,1.1666666666666667,2.0,0.0,0,0,7.0,7.0,0.0,0.0,1.7142857142857142,4083.56,90995.0,5,1,53,0,0,0,0,0,0.09829823,Low,0,0,Loyal Regulars
958839,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4083.56,90995.0,5,1,4,0,0,0,0,0,0.26808405,Medium,1,1,Silent Enrollees
539673,0.0,2.0,22.0,30575.0,30575.0,498.0,90.0,8,0,1.8333333333333333,2.75,0.0162878168438266,0,1,13.0,9.0,-4.0,-0.2857142857142857,2.0,4087.51,49558.0,3,1,40,0,0,1,0,1,0.1847678,Low,0,0,Loyal Regulars
746226,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4089.04,63501.0,3,1,11,0,0,0,0,0,0.052987695,Low,1,1,Silent Enrollees
484718,2.0,3.0,17.0,33867.0,33867.0,554.0,100.0,7,0,1.4166666666666667,2.4285714285714284,0.0163581067115481,0,1,8.0,9.0,1.0,0.1111111111111111,1.6470588235294117,4089.46,76367.0,3,1,78,0,0,0,0,0,0.046898223,Low,0,0,Loyal Regulars
528492,0.0,1.0,23.0,48972.0,48972.0,821.0,147.0,8,0,1.9166666666666667,2.875,0.0167646818590214,0,1,11.0,12.0,1.0,0.0833333333333333,1.7391304347826086,4090.75,60360.0,3,1,41,0,0,1,0,1,0.6727245,High,0,0,Loyal Regulars
995091,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4095.2,55454.0,3,1,15,0,0,0,0,0,0.2955936,Medium,1,1,Silent Enrollees
632793,0.0,5.0,17.0,15913.0,15913.0,506.0,91.0,8,0,1.4166666666666667,2.125,0.0317979010871614,0,1,4.0,13.0,9.0,1.8,1.8823529411764703,4097.37,60370.0,1,1,30,0,0,0,0,0,0.022697404,Low,0,2,Occasional Travelers
382197,1.0,12.0,1.0,768.0,768.0,0.0,0.0,1,0,0.0833333333333333,1.0,0.0,0,0,0.0,1.0,1.0,1.0,4.0,4100.47,69367.0,3,1,8,0,0,1,0,1,0.98647225,Critical,2,4,Rising Seasonal Flyers
705196,2.0,12.0,28.0,49630.0,49630.0,0.0,0.0,9,0,2.333333333333333,3.111111111111111,0.0,0,0,13.0,15.0,2.0,0.1428571428571428,1.8571428571428568,4101.94,73455.0,2,1,61,1,1,0,0,0,0.062200777,Low,0,0,Loyal Regulars
123094,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4103.85,92223.0,3,1,11,0,0,0,0,0,0.05374265,Low,1,1,Silent Enrollees
119488,0.0,12.0,13.0,13658.0,13658.0,0.0,0.0,4,0,1.0833333333333333,3.25,0.0,0,0,0.0,13.0,13.0,13.0,2.769230769230769,4108.26,73455.0,2,1,18,1,1,0,0,0,0.015500774,Low,2,4,Rising Seasonal Flyers
287750,0.0,6.0,19.0,27901.0,27901.0,1213.0,219.0,8,0,1.5833333333333333,2.375,0.0434751442600623,0,1,11.0,8.0,-3.0,-0.25,1.263157894736842,4109.31,73455.0,2,1,76,1,1,0,0,0,0.0027756472,Low,0,0,Loyal Regulars
735846,0.0,0.0,6.0,6373.0,6373.0,1197.0,215.0,4,0,0.5,1.5,0.1878236309430409,0,1,2.0,4.0,2.0,0.6666666666666666,2.0,4109.79,95318.0,3,1,76,0,0,0,0,0,0.005837968,Low,0,3,Reward Maximizers
606026,0.0,8.0,27.0,40394.0,40394.0,504.0,91.0,11,0,2.25,2.4545454545454546,0.012477100559489,0,1,10.0,17.0,7.0,0.6363636363636364,1.4814814814814814,4110.62,55207.0,3,1,41,0,0,0,0,0,0.046576403,Low,0,0,Loyal Regulars
460291,0.0,12.0,18.0,34272.0,34272.0,0.0,0.0,6,0,1.5,3.0,0.0,0,0,12.0,6.0,-6.0,-0.4615384615384615,2.2222222222222223,4111.2,55476.0,3,1,39,0,0,0,0,0,0.08872377,Low,0,2,Occasional Travelers
743001,1.0,0.0,8.0,10682.0,10682.0,393.0,71.0,2,0,0.6666666666666666,4.0,0.0367908631342445,0,1,5.0,3.0,-2.0,-0.3333333333333333,2.5,4111.89,79533.0,3,1,19,0,0,0,0,0,0.119828,Low,0,2,Occasional Travelers
869799,1.0,12.0,7.0,7485.0,7485.0,0.0,0.0,3,0,0.5833333333333334,2.333333333333333,0.0,0,0,2.0,5.0,3.0,1.0,1.7142857142857142,4111.89,79533.0,3,1,45,0,0,0,0,0,0.18021524,Low,0,2,Occasional Travelers
279419,1.0,2.0,41.0,69113.0,69113.0,1354.0,243.0,9,0,3.4166666666666665,4.555555555555555,0.019591104423191,0,1,11.0,30.0,19.0,1.5833333333333333,2.048780487804878,4117.37,73455.0,2,1,65,1,1,0,0,0,0.008746174,Low,0,0,Loyal Regulars
170585,2.0,3.0,17.0,27484.0,27484.0,405.0,73.0,7,0,1.4166666666666667,2.4285714285714284,0.0147358463105807,0,1,10.0,7.0,-3.0,-0.2727272727272727,1.411764705882353,4118.59,82675.0,3,1,64,0,0,0,0,0,0.040746514,Low,0,0,Loyal Regulars
188340,0.0,2.0,20.0,21772.0,21772.0,992.0,179.0,6,0,1.6666666666666667,3.333333333333333,0.0455631085798273,0,1,6.0,14.0,8.0,1.1428571428571428,2.0,4118.59,82675.0,3,1,20,0,0,0,0,0,0.03299532,Low,0,2,Occasional Travelers
670817,0.0,5.0,21.0,30421.0,30421.0,682.0,123.0,8,0,1.75,2.625,0.0224187239078268,0,1,10.0,11.0,1.0,0.0909090909090909,1.1428571428571428,4118.59,82675.0,3,1,24,0,0,0,0,0,0.24344742,Medium,0,0,Loyal Regulars
509513,0.0,3.0,25.0,51305.0,51305.0,576.0,104.0,8,0,2.083333333333333,3.125,0.011226975928272,0,1,4.0,21.0,17.0,3.4,1.76,4121.25,73455.0,2,1,72,1,1,0,0,0,0.048500985,Low,0,0,Loyal Regulars
779247,0.0,12.0,25.0,30732.0,30732.0,0.0,0.0,7,0,2.083333333333333,3.571428571428572,0.0,0,0,8.0,17.0,9.0,1.0,1.76,4122.57,86987.0,3,1,75,0,0,0,0,0,0.006352584,Low,0,0,Loyal Regulars
111255,0.0,12.0,23.0,31829.0,31829.0,0.0,0.0,9,0,1.9166666666666667,2.555555555555556,0.0,0,0,5.0,18.0,13.0,2.1666666666666665,1.7391304347826086,4122.96,70272.0,1,1,69,0,0,0,0,0,0.0028335992,Low,0,0,Loyal Regulars
763061,0.0,9.0,11.0,21633.0,21633.0,515.0,93.0,4,0,0.9166666666666666,2.75,0.0238062219756852,0,1,2.0,9.0,7.0,2.333333333333333,2.909090909090909,4126.61,56845.0,3,1,56,0,0,0,0,0,0.028389415,Low,0,2,Occasional Travelers
428919,0.0,12.0,16.0,24503.0,24503.0,0.0,0.0,7,0,1.3333333333333333,2.2857142857142856,0.0,0,0,8.0,8.0,0.0,0.0,2.0,4139.9,58209.0,3,1,41,0,0,0,0,0,0.052165296,Low,0,2,Occasional Travelers
139863,2.0,2.0,16.0,33709.0,33709.0,857.0,154.0,6,0,1.3333333333333333,2.6666666666666665,0.0254234774095938,0,1,8.0,8.0,0.0,0.0,1.25,4142.56,67223.0,3,1,38,0,0,0,0,0,0.15301043,Low,0,0,Loyal Regulars
695755,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4144.87,79088.0,3,1,80,0,0,1,1,0,0.988846,Critical,1,1,Silent Enrollees
355331,1.0,1.0,31.0,42129.0,42129.0,1915.0,344.0,10,0,2.583333333333333,3.1,0.0454556243917491,0,1,18.0,13.0,-5.0,-0.2631578947368421,1.2903225806451613,4145.02,73455.0,2,1,65,1,1,0,0,0,0.013543031,Low,0,0,Loyal Regulars
578837,0.0,5.0,21.0,30059.0,30059.0,704.0,127.0,10,0,1.75,2.1,0.0234206061412555,0,1,12.0,9.0,-3.0,-0.2307692307692307,1.5238095238095235,4152.65,73455.0,2,1,79,1,1,0,0,0,0.0066420534,Low,0,0,Loyal Regulars
467182,2.0,12.0,22.0,34096.0,34096.0,0.0,0.0,7,0,1.8333333333333333,3.142857142857143,0.0,0,0,16.0,6.0,-10.0,-0.5882352941176471,1.6363636363636365,4160.02,102347.0,3,1,58,0,0,1,0,1,0.084242545,Low,0,0,Loyal Regulars
601407,5.0,12.0,11.0,13832.0,13832.0,0.0,0.0,3,0,0.9166666666666666,3.6666666666666665,0.0,0,0,6.0,5.0,-1.0,-0.1428571428571428,1.818181818181818,4165.17,72809.0,3,1,39,0,0,0,0,0,0.45736113,High,0,2,Occasional Travelers
700871,0.0,12.0,24.0,30458.0,30458.0,0.0,0.0,9,0,2.0,2.6666666666666665,0.0,0,0,8.0,16.0,8.0,0.8888888888888888,1.3333333333333333,4165.25,74567.0,3,1,36,0,0,0,0,0,0.068848036,Low,0,0,Loyal Regulars
203809,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4165.35,54160.0,1,1,77,0,0,1,1,0,0.99179476,Critical,1,1,Silent Enrollees
705589,0.0,12.0,27.0,42659.0,42659.0,0.0,0.0,9,0,2.25,3.0,0.0,0,0,14.0,13.0,-1.0,-0.0666666666666666,1.1851851851851851,4165.99,73455.0,2,1,79,1,1,0,0,0,0.004621079,Low,0,0,Loyal Regulars
354438,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4167.09,73455.0,2,1,3,1,1,0,0,0,0.28871247,Medium,1,1,Silent Enrollees
746060,0.0,9.0,27.0,40740.0,40740.0,421.0,76.0,10,0,2.25,2.7,0.01033382425135,0,1,9.0,18.0,9.0,0.9,1.6296296296296295,4167.09,73455.0,2,1,56,1,1,0,0,0,0.09143034,Low,0,0,Loyal Regulars
469718,0.0,0.0,21.0,21161.0,21161.0,584.0,105.0,8,0,1.75,2.625,0.0275979396058787,0,1,7.0,14.0,7.0,0.875,2.095238095238096,4167.42,73544.0,3,1,71,0,0,0,0,0,0.0082347775,Low,0,0,Loyal Regulars
164429,1.0,2.0,26.0,34731.0,34731.0,890.0,160.0,8,0,2.1666666666666665,3.25,0.0256255218680717,0,1,18.0,8.0,-10.0,-0.5263157894736842,1.5384615384615383,4169.36,57852.0,3,1,75,0,0,0,0,0,0.0040909443,Low,0,0,Loyal Regulars
708373,1.0,12.0,19.0,24055.0,24055.0,0.0,0.0,6,0,1.5833333333333333,3.1666666666666665,0.0,0,0,8.0,11.0,3.0,0.3333333333333333,1.6842105263157894,4169.36,57852.0,3,1,21,0,0,0,0,0,0.2284516,Medium,0,2,Occasional Travelers
225088,0.0,12.0,16.0,26880.0,26880.0,0.0,0.0,5,0,1.3333333333333333,3.2,0.0,0,0,1.0,15.0,14.0,7.0,2.25,4170.34,97991.0,3,1,39,0,0,0,0,0,0.027725302,Low,2,4,Rising Seasonal Flyers
100214,0.0,1.0,10.0,18186.0,18186.0,861.0,155.0,4,0,0.8333333333333334,2.5,0.0473441108545034,0,1,2.0,8.0,6.0,2.0,2.4,4170.57,63253.0,3,1,40,0,0,0,0,0,0.06582592,Low,0,2,Occasional Travelers
459999,1.0,12.0,6.0,10938.0,10938.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,4.0,4170.69,53465.0,3,1,15,0,0,0,0,0,0.01682942,Low,2,4,Rising Seasonal Flyers
268128,1.0,7.0,19.0,22571.0,22571.0,992.0,179.0,8,0,1.5833333333333333,2.375,0.043950201586106,0,1,15.0,4.0,-11.0,-0.6875,2.1052631578947367,4177.88,47663.0,1,1,71,0,0,0,0,0,0.003319104,Low,0,2,Occasional Travelers
930584,0.0,9.0,17.0,22099.0,22099.0,468.0,84.0,7,0,1.4166666666666667,2.4285714285714284,0.021177428842934,0,1,6.0,11.0,5.0,0.7142857142857143,1.6470588235294117,4185.76,73455.0,2,1,41,1,1,0,0,0,0.09110749,Low,0,2,Occasional Travelers
327796,1.0,12.0,6.0,13630.0,13630.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,2.6666666666666665,4191.06,73455.0,2,1,18,1,1,0,0,0,0.019805413,Low,2,4,Rising Seasonal Flyers
947467,0.0,12.0,17.0,26908.0,26908.0,0.0,0.0,6,0,1.4166666666666667,2.833333333333333,0.0,0,0,8.0,9.0,1.0,0.1111111111111111,2.117647058823529,4196.43,49937.0,3,1,46,0,0,0,0,0,0.072144546,Low,0,2,Occasional Travelers
743510,3.0,12.0,8.0,11922.0,11922.0,0.0,0.0,3,0,0.6666666666666666,2.6666666666666665,0.0,0,0,4.0,4.0,0.0,0.0,2.0,4196.65,73455.0,2,1,31,1,1,0,0,0,0.1371814,Low,0,2,Occasional Travelers
580324,1.0,6.0,10.0,20215.0,20215.0,1089.0,196.0,5,0,0.8333333333333334,2.0,0.0538708879544892,0,1,6.0,4.0,-2.0,-0.2857142857142857,1.6,4198.03,61113.0,3,1,66,0,0,0,0,0,0.005283915,Low,0,2,Occasional Travelers
845613,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4198.03,54297.0,3,1,2,0,0,0,0,0,0.4973879,High,1,1,Silent Enrollees
423324,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4200.37,69599.0,3,1,12,0,0,0,0,0,0.034890667,Low,1,1,Silent Enrollees
101945,1.0,12.0,19.0,34441.0,34441.0,0.0,0.0,7,0,1.5833333333333333,2.7142857142857144,0.0,0,0,12.0,7.0,-5.0,-0.3846153846153846,1.6842105263157894,4202.66,86098.0,3,1,61,0,0,0,0,0,0.107523404,Low,0,0,Loyal Regulars
713636,0.0,12.0,21.0,29064.0,29064.0,0.0,0.0,8,0,1.75,2.625,0.0,0,0,7.0,14.0,7.0,0.875,1.7142857142857142,4212.8,48109.0,5,1,52,0,0,0,0,0,0.065216035,Low,0,0,Loyal Regulars
302509,0.0,12.0,11.0,19282.0,19282.0,0.0,0.0,4,0,0.9166666666666666,2.75,0.0,0,0,0.0,11.0,11.0,11.0,2.909090909090909,4213.92,74238.0,5,1,21,0,0,0,0,0,0.017157223,Low,2,4,Rising Seasonal Flyers
789421,0.0,12.0,15.0,20138.0,20138.0,0.0,0.0,7,0,1.25,2.142857142857143,0.0,0,0,4.0,11.0,7.0,1.4,1.6,4217.86,73455.0,2,1,25,1,1,0,0,0,0.063241735,Low,0,2,Occasional Travelers
404426,0.0,1.0,10.0,18661.0,18661.0,502.0,90.0,4,0,0.8333333333333334,2.5,0.0269010235249986,0,1,4.0,6.0,2.0,0.4,2.4,4223.27,99696.0,5,1,51,0,0,0,0,0,0.04355339,Low,0,2,Occasional Travelers
260106,9.0,12.0,6.0,10579.0,10579.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,6.0,0.0,-6.0,-0.8571428571428571,4.0,4228.25,88876.0,3,1,46,0,0,1,1,1,0.9845296,Critical,2,2,Occasional Travelers
438023,1.0,12.0,11.0,16378.0,16378.0,0.0,0.0,4,0,0.9166666666666666,2.75,0.0,0,0,10.0,1.0,-9.0,-0.8181818181818182,2.1818181818181817,4228.73,73455.0,2,1,71,1,1,0,0,0,0.0061244764,Low,0,2,Occasional Travelers
397518,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4235.18,76056.0,3,1,8,0,0,1,0,1,0.97106653,Critical,1,1,Silent Enrollees
872932,1.0,1.0,16.0,23207.0,23207.0,448.0,81.0,7,0,1.3333333333333333,2.2857142857142856,0.0193045201878743,0,1,6.0,10.0,4.0,0.5714285714285714,1.25,4236.3,72685.0,1,1,45,0,0,0,0,0,0.049484838,Low,0,0,Loyal Regulars
407945,0.0,8.0,24.0,47018.0,47018.0,536.0,96.0,10,0,2.0,2.4,0.011399889404058,0,1,10.0,14.0,4.0,0.3636363636363636,1.3333333333333333,4236.47,75108.0,3,1,72,0,0,0,0,0,0.008492881,Low,0,0,Loyal Regulars
211714,0.0,1.0,27.0,36945.0,36945.0,1352.0,243.0,10,0,2.25,2.7,0.0365949384219786,0,1,13.0,14.0,1.0,0.0714285714285714,1.1851851851851851,4236.84,103572.0,5,1,42,0,0,0,0,0,0.099559195,Low,0,0,Loyal Regulars
410982,0.0,1.0,23.0,32411.0,32411.0,807.0,145.0,7,0,1.9166666666666667,3.2857142857142856,0.0248989540588071,0,1,8.0,15.0,7.0,0.7777777777777778,1.565217391304348,4237.37,132353.0,4,1,22,0,0,0,0,0,0.23498674,Medium,0,2,Occasional Travelers
905213,0.0,5.0,15.0,23296.0,23296.0,1234.0,222.0,4,0,1.25,3.75,0.052970467032967,0,1,4.0,11.0,7.0,1.4,1.6,4237.37,132353.0,4,1,38,0,0,0,0,0,0.0148400115,Low,0,2,Occasional Travelers
147898,3.0,0.0,20.0,31656.0,31656.0,1443.0,259.0,7,0,1.6666666666666667,2.857142857142857,0.0455837755875663,0,1,10.0,10.0,0.0,0.0,2.0,4241.64,59849.0,1,1,76,0,0,0,0,0,0.002171615,Low,0,0,Loyal Regulars
530105,0.0,12.0,1.0,976.0,976.0,0.0,0.0,1,0,0.0833333333333333,1.0,0.0,0,0,0.0,1.0,1.0,1.0,4.0,4242.69,73455.0,2,1,8,1,1,1,0,1,0.9822901,Critical,2,4,Rising Seasonal Flyers
610946,0.0,6.0,20.0,25101.0,25101.0,1419.0,256.0,9,0,1.6666666666666667,2.2222222222222223,0.056531612286363,0,1,11.0,9.0,-2.0,-0.1666666666666666,1.2,4244.47,56947.0,3,1,24,0,0,0,0,0,0.083337426,Low,0,2,Occasional Travelers
383108,1.0,12.0,15.0,16553.0,16553.0,0.0,0.0,5,0,1.25,3.0,0.0,0,0,2.0,13.0,11.0,3.6666666666666665,2.6666666666666665,4247.68,64497.0,3,1,78,0,0,0,0,0,0.10875252,Low,0,2,Occasional Travelers
836343,0.0,5.0,22.0,26136.0,26136.0,559.0,101.0,5,0,1.8333333333333333,4.4,0.0213881236608509,0,1,5.0,17.0,12.0,2.0,1.818181818181818,4247.68,64497.0,3,1,20,0,0,0,0,0,0.07006114,Low,0,2,Occasional Travelers
585357,0.0,11.0,25.0,36315.0,36315.0,350.0,63.0,11,0,2.083333333333333,2.272727272727273,0.0096378906787828,0,1,12.0,13.0,1.0,0.0769230769230769,1.44,4250.28,73455.0,2,1,26,1,1,0,0,0,0.083666965,Low,0,0,Loyal Regulars
784804,0.0,12.0,7.0,10894.0,10894.0,0.0,0.0,4,0,0.5833333333333334,1.75,0.0,0,0,3.0,4.0,1.0,0.25,1.7142857142857142,4250.28,73455.0,2,1,40,1,1,0,0,0,0.11911519,Low,0,2,Occasional Travelers
719633,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4250.78,52109.0,3,1,24,0,0,1,1,0,0.8449993,Critical,1,1,Silent Enrollees
715764,0.0,0.0,15.0,24871.0,24871.0,1446.0,260.0,6,0,1.25,2.5,0.0581400024124482,0,1,7.0,8.0,1.0,0.125,1.3333333333333333,4253.28,73455.0,2,1,28,1,1,0,0,0,0.105187215,Low,0,2,Occasional Travelers
753473,0.0,12.0,24.0,30753.0,30753.0,0.0,0.0,8,0,2.0,3.0,0.0,0,0,9.0,15.0,6.0,0.6,1.8333333333333333,4254.62,70996.0,5,1,65,0,0,0,0,0,0.010629168,Low,0,0,Loyal Regulars
980856,0.0,12.0,24.0,46509.0,46509.0,0.0,0.0,8,0,2.0,3.0,0.0,0,0,11.0,13.0,2.0,0.1666666666666666,1.3333333333333333,4254.62,70996.0,5,1,46,0,0,0,0,0,0.34060237,Medium,0,0,Loyal Regulars
271660,3.0,12.0,11.0,15280.0,15280.0,0.0,0.0,6,0,0.9166666666666666,1.8333333333333333,0.0,0,0,9.0,2.0,-7.0,-0.7,2.1818181818181817,4270.03,73455.0,2,1,44,1,1,0,0,0,0.26823935,Medium,0,2,Occasional Travelers
830547,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4271.2,51111.0,3,1,7,0,0,0,0,0,0.26356143,Medium,1,1,Silent Enrollees
264936,0.0,12.0,21.0,26221.0,26221.0,0.0,0.0,7,0,1.75,3.0,0.0,0,0,9.0,12.0,3.0,0.3,1.7142857142857142,4272.81,73455.0,2,1,64,1,1,0,0,0,0.081753366,Low,0,0,Loyal Regulars
976513,0.0,6.0,22.0,29253.0,29253.0,692.0,125.0,8,0,1.8333333333333333,2.75,0.0236556934331521,0,1,12.0,10.0,-2.0,-0.1538461538461538,1.2727272727272727,4273.59,92067.0,3,1,52,0,0,0,0,0,0.09098821,Low,0,0,Loyal Regulars
828776,0.0,12.0,13.0,17278.0,17278.0,0.0,0.0,4,0,1.0833333333333333,3.25,0.0,0,0,3.0,10.0,7.0,1.75,1.8461538461538465,4274.62,60899.0,3,1,19,0,0,0,0,0,0.07174397,Low,0,2,Occasional Travelers
240362,0.0,12.0,12.0,21824.0,21824.0,0.0,0.0,6,0,1.0,2.0,0.0,0,0,2.0,10.0,8.0,2.6666666666666665,1.6666666666666667,4276.36,58756.0,3,1,50,0,0,0,0,0,0.036274,Low,0,2,Occasional Travelers
137845,0.0,12.0,26.0,44013.0,44013.0,0.0,0.0,11,0,2.1666666666666665,2.363636363636364,0.0,0,0,11.0,15.0,4.0,0.3333333333333333,1.5384615384615383,4277.27,88445.0,3,1,66,0,0,0,0,0,0.01267265,Low,0,0,Loyal Regulars
430569,0.0,6.0,25.0,37499.0,37499.0,1026.0,185.0,8,0,2.083333333333333,3.125,0.0273607296194565,0,1,12.0,13.0,1.0,0.0769230769230769,1.28,4277.56,87462.0,3,1,26,0,0,0,0,0,0.2531637,Medium,0,0,Loyal Regulars
317001,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4282.95,61809.0,3,1,4,0,0,0,0,0,0.2116352,Medium,1,1,Silent Enrollees
625870,0.0,12.0,20.0,32197.0,32197.0,0.0,0.0,8,0,1.6666666666666667,2.5,0.0,0,0,10.0,10.0,0.0,0.0,1.4,4282.95,61809.0,3,1,64,0,0,0,0,0,0.061245136,Low,0,0,Loyal Regulars
660554,0.0,0.0,6.0,10301.0,10301.0,723.0,130.0,2,0,0.5,3.0,0.0701873604504417,0,1,0.0,6.0,6.0,6.0,4.0,4282.95,61809.0,3,1,14,0,0,0,0,0,0.24940096,Medium,2,4,Rising Seasonal Flyers
917630,0.0,12.0,17.0,28334.0,28334.0,0.0,0.0,5,0,1.4166666666666667,3.4,0.0,0,0,9.0,8.0,-1.0,-0.1,1.8823529411764703,4282.95,61809.0,3,1,24,0,0,0,0,0,0.07817714,Low,0,2,Occasional Travelers
670686,0.0,12.0,16.0,24209.0,24209.0,0.0,0.0,7,0,1.3333333333333333,2.2857142857142856,0.0,0,0,11.0,5.0,-6.0,-0.5,2.0,4291.06,73455.0,2,1,7,1,1,0,0,0,0.0750217,Low,0,2,Occasional Travelers
717660,4.0,12.0,9.0,12665.0,12665.0,0.0,0.0,5,0,0.75,1.8,0.0,0,0,4.0,5.0,1.0,0.2,2.2222222222222223,4293.01,73455.0,2,1,45,1,1,0,0,0,0.3386185,Medium,0,2,Occasional Travelers
450621,3.0,8.0,11.0,13865.0,13865.0,407.0,73.0,6,0,0.9166666666666666,1.8333333333333333,0.0293544897223223,0,1,6.0,5.0,-1.0,-0.1428571428571428,1.818181818181818,4296.6,77083.0,3,1,45,0,0,0,0,0,0.15736356,Low,0,2,Occasional Travelers
939562,1.0,9.0,26.0,33523.0,33523.0,400.0,72.0,8,0,2.1666666666666665,3.25,0.0119321063150672,0,1,18.0,8.0,-10.0,-0.5263157894736842,1.5384615384615383,4297.02,95467.0,3,1,24,0,0,0,0,0,0.13003285,Low,0,0,Loyal Regulars
135250,0.0,7.0,18.0,25739.0,25739.0,364.0,66.0,6,0,1.5,3.0,0.0141419635572477,0,1,5.0,13.0,8.0,1.3333333333333333,2.0,4298.66,88089.0,3,1,64,0,0,0,0,0,0.051407292,Low,0,0,Loyal Regulars
