Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Salary_Imputed,Salary_Was_Missing,Salary_Was_College_Missing,Tenure_Months
397518,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2018,1,2018.0,9.0,76056.0,0,0,8
645742,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2014,8,2015.0,8.0,76056.0,0,0,12
872932,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2015,3,,,72685.0,0,0,45
407945,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,75108.0,Married,Star,4236.47,Standard,2012,12,,,75108.0,0,0,72
211714,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,103572.0,Married,Star,4236.84,Standard,2015,6,,,103572.0,0,0,42
410982,Canada,Ontario,Trenton,K8V 4B2,Male,Master,132353.0,Married,Star,4237.37,Standard,2017,2,,,132353.0,0,0,22
905213,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,132353.0,Married,Star,4237.37,Standard,2015,10,,,132353.0,0,0,38
147898,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,8,,,59849.0,0,0,76
530105,Canada,Ontario,London,M5B 3E4,Male,College,,Single,Star,4242.69,Standard,2017,11,2018.0,7.0,73455.0,1,1,8
610946,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56947.0,Married,Star,4244.47,Standard,2016,12,,,56947.0,0,0,24
383108,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2012,6,,,64497.0,0,0,78
836343,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2017,4,,,64497.0,0,0,20
110262,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52267.0,Married,Aurora,9427.68,2018 Promotion,2018,2,,,52267.0,0,0,10
585357,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,4250.28,Standard,2016,10,,,73455.0,1,1,26
784804,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Star,4250.28,Standard,2015,8,,,73455.0,1,1,40
719633,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,52109.0,Divorced,Star,4250.78,Standard,2016,12,,,52109.0,0,0,24
715764,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,,Single,Star,4253.28,Standard,2016,8,,,73455.0,1,1,28
753473,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,70996.0,Single,Star,4254.62,Standard,2013,7,,,70996.0,0,0,65
980856,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,70996.0,Single,Star,4254.62,Standard,2015,2,,,70996.0,0,0,46
271660,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Star,4270.03,Standard,2015,4,,,73455.0,1,1,44
342980,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,69086.0,Single,Aurora,19480.5,2018 Promotion,2018,2,,,69086.0,0,0,10
830547,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,51111.0,Single,Star,4271.2,Standard,2018,5,,,51111.0,0,0,7
264936,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,4272.81,Standard,2013,8,,,73455.0,1,1,64
436498,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Single,Star,4272.81,Standard,2013,11,2016.0,3.0,73455.0,1,1,28
976513,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,92067.0,Married,Star,4273.59,Standard,2014,8,,,92067.0,0,0,52
828776,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,60899.0,Married,Star,4274.62,Standard,2017,5,,,60899.0,0,0,19
240362,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,58756.0,Married,Star,4276.36,Standard,2014,10,,,58756.0,0,0,50
137845,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,88445.0,Married,Star,4277.27,Standard,2013,6,,,88445.0,0,0,66
430569,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87462.0,Married,Star,4277.56,Standard,2016,10,,,87462.0,0,0,26
317001,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,61809.0,Married,Star,4282.95,Standard,2018,8,,,61809.0,0,0,4
625870,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2013,8,,,61809.0,0,0,64
660554,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2017,10,,,61809.0,0,0,14
917630,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2016,12,,,61809.0,0,0,24
670686,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,,Single,Star,4291.06,Standard,2018,5,,,73455.0,1,1,7
717660,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,4293.01,Standard,2015,3,,,73455.0,1,1,45
450621,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,77083.0,Married,Star,4296.6,Standard,2015,3,,,77083.0,0,0,45
939562,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95467.0,Married,Star,4297.02,Standard,2016,12,,,95467.0,0,0,24
135250,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,88089.0,Married,Star,4298.66,Standard,2013,8,,,88089.0,0,0,64
714555,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,64387.0,Divorced,Star,4299.84,Standard,2013,8,,,64387.0,0,0,64
947868,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,96733.0,Married,Star,4300.9,Standard,2012,5,,,96733.0,0,0,79
573661,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,86098.0,Single,Star,4303.64,Standard,2018,8,,,86098.0,0,0,4
228580,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,54643.0,Single,Star,4305.79,Standard,2012,5,,,54643.0,0,0,79
557500,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,49606.0,Married,Star,4305.81,Standard,2015,11,,,49606.0,0,0,37
238233,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85577.0,Married,Star,4307.42,Standard,2017,4,,,85577.0,0,0,20
979309,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,63654.0,Single,Star,4312.77,Standard,2013,3,,,63654.0,0,0,69
342483,Canada,Alberta,Calgary,T3E 2V9,Male,College,,Single,Aurora,23706.11,2018 Promotion,2018,3,,,73455.0,1,1,9
833569,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Star,4314.07,Standard,2017,9,,,73455.0,1,1,15
120046,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56411.0,Married,Star,4314.17,Standard,2017,7,,,56411.0,0,0,17
816881,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56411.0,Married,Star,4314.17,Standard,2018,6,,,56411.0,0,0,6
717700,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,62093.0,Married,Star,4315.79,Standard,2015,9,,,62093.0,0,0,39
384146,Canada,Alberta,Peace River,T9O 2W2,Female,High School or Below,48890.0,Married,Nova,2790.23,2018 Promotion,2018,4,2018.0,12.0,48890.0,0,0,8
245465,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,69818.0,Married,Star,4319.15,Standard,2015,8,,,69818.0,0,0,40
510372,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Divorced,Star,4322.24,Standard,2018,7,,,73455.0,1,1,5
709920,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,82427.0,Married,Star,4327.1,Standard,2013,1,,,82427.0,0,0,71
156031,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,84981.0,Married,Star,4328.37,Standard,2014,12,2015.0,8.0,84981.0,0,0,8
143784,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2013,1,,,76159.0,0,0,71
602176,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,8,2018.0,5.0,76159.0,0,0,21
870998,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,4,,,76159.0,0,0,32
958224,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2015,12,,,76159.0,0,0,36
837628,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60928.0,Married,Star,4330.77,Standard,2014,10,,,60928.0,0,0,50
395460,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Single,Star,4330.8,Standard,2013,12,,,73455.0,1,1,60
136547,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2012,9,,,92131.0,0,0,75
780631,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2018,11,,,92131.0,0,0,1
166712,Canada,Saskatchewan,Regina,S1J 3C5,Male,Master,114551.0,Single,Star,4334.06,Standard,2014,8,,,114551.0,0,0,52
217695,Canada,Ontario,Trenton,K8V 4B2,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,9,,,114551.0,0,0,63
263707,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Master,114551.0,Single,Star,4334.06,Standard,2014,5,,,114551.0,0,0,55
638368,Canada,Quebec,Montreal,H2T 2J6,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,11,,,114551.0,0,0,61
695529,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,114551.0,Single,Star,4334.06,Standard,2012,12,,,114551.0,0,0,72
871203,Canada,Ontario,Toronto,M1R 4K3,Male,Master,114551.0,Single,Star,4334.06,Standard,2017,12,,,114551.0,0,0,12
915571,Canada,British Columbia,Victoria,V10 6T5,Male,Master,114551.0,Single,Star,4334.06,Standard,2015,7,,,114551.0,0,0,41
642109,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,94908.0,Married,Star,4335.35,Standard,2014,2,,,94908.0,0,0,58
833701,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,4340.86,Standard,2014,2,,,73455.0,1,1,58
275442,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2016,1,,,87262.0,0,0,35
374345,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2015,10,,,87262.0,0,0,38
384825,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2012,8,,,87262.0,0,0,76
559233,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2018,7,,,87262.0,0,0,5
564650,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2013,8,,,87262.0,0,0,64
277649,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,94838.0,Divorced,Star,4358.76,Standard,2012,8,,,94838.0,0,0,76
176885,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,90142.0,Married,Star,4361.37,Standard,2015,12,2016.0,8.0,90142.0,0,0,8
732013,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,90142.0,Married,Star,4361.37,Standard,2015,9,,,90142.0,0,0,39
793318,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,4362.77,Standard,2016,2,,,73455.0,1,1,34
830024,Canada,Quebec,Montreal,H2T 9K8,Female,College,,Single,Star,4362.77,Standard,2015,4,,,73455.0,1,1,44
223684,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,74964.0,Married,Star,4362.93,Standard,2018,7,,,74964.0,0,0,5
723262,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,74964.0,Married,Star,4362.93,Standard,2018,10,,,74964.0,0,0,2
879892,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,71797.0,Divorced,Star,4363.12,Standard,2018,5,,,71797.0,0,0,7
966117,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,71797.0,Divorced,Star,4363.12,Standard,2012,9,,,71797.0,0,0,75
258358,Canada,Quebec,Montreal,H2T 2J6,Female,College,,Single,Star,4363.2,Standard,2016,7,2017.0,3.0,73455.0,1,1,8
265836,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,64692.0,Single,Star,4364.31,Standard,2013,6,,,64692.0,0,0,66
474174,Canada,Ontario,Sudbury,M5V 1G5,Female,Doctor,218703.0,Married,Star,4365.26,Standard,2015,11,2018.0,1.0,218703.0,0,0,26
474172,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,50951.0,Single,Star,4369.04,Standard,2015,5,2016.0,3.0,50951.0,0,0,10
202299,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,245427.0,Married,Star,4373.36,Standard,2017,3,,,245427.0,0,0,21
497467,Canada,Quebec,Montreal,H4G 3T4,Female,Doctor,245427.0,Married,Star,4373.36,Standard,2015,3,,,245427.0,0,0,45
971902,Canada,Ontario,Toronto,M1R 4K3,Male,College,,Married,Star,4376.08,Standard,2014,1,2015.0,11.0,73455.0,1,1,22
134279,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2018,8,,,78573.0,0,0,4
474757,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2014,4,2015.0,5.0,78573.0,0,0,13
635225,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2015,3,,,78573.0,0,0,45
980198,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2017,2,,,78573.0,0,0,22
995693,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2018,5,,,78573.0,0,0,7
861924,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,,Single,Star,4377.53,Standard,2013,9,,,73455.0,1,1,63
639383,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,46978.0,Married,Star,4381.18,Standard,2018,10,,,46978.0,0,0,2
769731,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,61040.0,Married,Star,4381.88,Standard,2016,3,,,61040.0,0,0,33
884530,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,61040.0,Married,Star,4381.88,Standard,2018,7,,,61040.0,0,0,5
207372,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,93733.0,Single,Star,4383.15,Standard,2017,12,,,93733.0,0,0,12
236300,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,55522.0,Married,Star,4384.35,Standard,2015,8,2016.0,8.0,55522.0,0,0,12
543553,Canada,Ontario,Toronto,P1J 8T7,Female,Master,72027.0,Single,Star,4386.28,Standard,2018,11,,,72027.0,0,0,1
639701,Canada,Ontario,Trenton,K8V 4B2,Female,Master,72027.0,Single,Star,4386.28,Standard,2012,4,,,72027.0,0,0,80
998090,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,51427.0,Married,Star,4389.28,Standard,2016,7,,,51427.0,0,0,29
283747,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Divorced,Star,4389.95,Standard,2016,4,,,73455.0,1,1,32
863122,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,52922.0,Married,Star,4395.89,Standard,2018,5,,,52922.0,0,0,7
816593,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Single,Star,4398.05,Standard,2015,11,,,73455.0,1,1,37
440939,Canada,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,68812.0,Married,Star,4419.12,Standard,2016,9,,,68812.0,0,0,27
531201,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Married,Star,4419.54,Standard,2012,8,,,73455.0,1,1,76
585629,Canada,Quebec,Montreal,H2T 9K8,Male,College,,Single,Star,4423.69,Standard,2016,3,,,73455.0,1,1,33
347932,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,78444.0,Married,Star,4425.75,Standard,2012,9,,,78444.0,0,0,75
417886,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,91100.0,Married,Star,4425.91,Standard,2015,2,,,91100.0,0,0,46
514900,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,91100.0,Married,Star,4425.91,Standard,2018,7,,,91100.0,0,0,5
203550,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53610.0,Married,Star,4426.1,Standard,2013,11,,,53610.0,0,0,61
181825,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,74770.0,Married,Star,4428.03,Standard,2015,4,,,74770.0,0,0,44
261582,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,74770.0,Married,Star,4428.03,Standard,2012,7,,,74770.0,0,0,77
679859,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,74770.0,Married,Star,4428.03,Standard,2014,9,,,74770.0,0,0,51
977693,Canada,Alberta,Calgary,T3E 2V9,Female,College,,Single,Nova,2887.74,2018 Promotion,2018,2,,,73455.0,1,1,10
122958,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,49512.0,Married,Star,4430.57,Standard,2016,6,,,49512.0,0,0,30
274698,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,57188.0,Married,Star,4434.41,Standard,2013,9,2018.0,3.0,57188.0,0,0,54
443967,Canada,Alberta,Peace River,T9O 2W2,Female,High School or Below,73327.0,Single,Nova,3086.87,2018 Promotion,2018,3,,,73327.0,0,0,9
652291,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,96749.0,Divorced,Star,4439.9,Standard,2013,10,,,96749.0,0,0,62
603775,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Married,Star,4443.63,Standard,2014,3,,,73455.0,1,1,57
948404,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,86499.0,Married,Star,4447.42,Standard,2014,12,,,86499.0,0,0,48
605877,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Married,Star,4455.84,Standard,2016,12,,,73455.0,1,1,24
994377,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,53530.0,Single,Star,4456.02,Standard,2013,12,,,53530.0,0,0,60
766927,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,71936.0,Divorced,Star,4457.94,Standard,2016,4,,,71936.0,0,0,32
556492,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Single,Nova,3099.54,2018 Promotion,2018,3,,,73455.0,1,1,9
702588,Canada,Alberta,Banff,T4V 1D4,Male,Master,94440.0,Divorced,Star,4458.11,Standard,2016,11,,,94440.0,0,0,25
798248,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,94440.0,Divorced,Star,4458.11,Standard,2012,5,,,94440.0,0,0,79
641448,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,83194.0,Married,Star,4462.45,Standard,2015,11,,,83194.0,0,0,37
406047,Canada,Ontario,Toronto,P1J 8T7,Female,College,,Single,Star,4463.0,Standard,2017,3,,,73455.0,1,1,21
538902,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,4463.0,Standard,2017,10,,,73455.0,1,1,14
855602,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,60704.0,Single,Nova,3133.5,2018 Promotion,2018,3,,,60704.0,0,0,9
883242,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Single,Star,4463.0,Standard,2018,10,,,73455.0,1,1,2
909134,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Star,4463.0,Standard,2016,5,,,73455.0,1,1,31
294753,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Star,4463.61,Standard,2015,1,,,73455.0,1,1,47
606076,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,77162.0,Married,Star,4465.34,Standard,2018,11,,,77162.0,0,0,1
120613,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Single,Star,4466.1,Standard,2018,12,,,73455.0,1,1,0
520094,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,52881.0,Married,Star,4466.98,Standard,2016,10,,,52881.0,0,0,26
754539,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Single,Star,4467.71,Standard,2016,6,,,73455.0,1,1,30
189611,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,4468.22,Standard,2012,10,,,73455.0,1,1,74
971599,Canada,Alberta,Banff,T4V 1D4,Male,College,,Single,Star,4468.51,Standard,2013,6,,,73455.0,1,1,66
485189,Canada,Ontario,Ottawa,K1G 4Z0,Male,College,,Single,Star,4471.75,Standard,2012,9,,,73455.0,1,1,75
521384,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,71069.0,Married,Star,4472.33,Standard,2016,1,,,71069.0,0,0,35
128039,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,94052.0,Married,Star,4474.48,Standard,2014,9,,,94052.0,0,0,51
565133,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,62202.0,Divorced,Star,4477.45,Standard,2013,4,,,62202.0,0,0,68
947876,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,101171.0,Married,Star,4479.02,Standard,2018,12,,,101171.0,0,0,0
138746,Canada,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,57020.0,Married,Star,4479.49,Standard,2012,12,,,57020.0,0,0,72
564707,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,57020.0,Married,Star,4479.49,Standard,2013,10,,,57020.0,0,0,62
712114,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,87293.0,Married,Nova,3235.36,2018 Promotion,2018,4,,,87293.0,0,0,8
174996,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Star,4488.13,Standard,2014,10,,,73455.0,1,1,50
798854,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Star,4491.91,Standard,2017,6,,,73455.0,1,1,18
800075,Canada,Quebec,Montreal,H2Y 4R4,Female,High School or Below,62621.0,Single,Star,4492.23,Standard,2016,2,,,62621.0,0,0,34
410384,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,,Single,Star,4492.52,Standard,2012,9,,,73455.0,1,1,75
692304,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,4492.52,Standard,2016,10,,,73455.0,1,1,26
991672,Canada,Quebec,Montreal,H4G 3T4,Male,College,,Single,Star,4502.41,Standard,2017,4,,,73455.0,1,1,20
344180,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,,Single,Star,4502.67,Standard,2017,7,,,73455.0,1,1,17
703338,Canada,Ontario,Trenton,K8V 4B2,Male,College,,Single,Star,4502.87,Standard,2018,11,,,73455.0,1,1,1
922388,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,91236.0,Married,Star,4505.4,Standard,2016,12,,,91236.0,0,0,24
471018,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,50047.0,Married,Star,4505.84,Standard,2015,8,2017.0,4.0,50047.0,0,0,20
655743,Canada,Quebec,Montreal,H2T 2J6,Female,High School or Below,60806.0,Single,Star,4505.85,Standard,2013,7,,,60806.0,0,0,65
787472,Canada,Ontario,Toronto,M2M 7K8,Female,College,,Single,Star,4506.66,Standard,2017,9,,,73455.0,1,1,15
667687,Canada,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Star,4512.2,Standard,2018,11,,,73455.0,1,1,1
348920,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,95947.0,Married,Star,4515.18,Standard,2013,4,,,95947.0,0,0,68
523394,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,95947.0,Married,Star,4515.18,Standard,2014,11,,,95947.0,0,0,49
430521,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,47639.0,Divorced,Star,4515.45,Standard,2018,12,,,47639.0,0,0,0
981581,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,High School or Below,71398.0,Married,Star,4517.91,Standard,2013,10,,,71398.0,0,0,62
639510,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Star,4518.02,Standard,2012,12,,,73455.0,1,1,72
744675,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,60757.0,Married,Star,4521.19,Standard,2015,2,,,60757.0,0,0,46
289177,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,55909.0,Married,Star,4525.28,Standard,2014,12,,,55909.0,0,0,48
271641,Canada,Alberta,Edmonton,T9G 1W3,Male,College,,Married,Nova,3256.77,2018 Promotion,2018,3,2018.0,12.0,73455.0,1,1,9
357149,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Star,4526.13,Standard,2016,5,,,73455.0,1,1,31
876207,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,99902.0,Married,Star,4526.95,Standard,2014,7,,,99902.0,0,0,53
224384,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,97789.0,Married,Star,4528.74,Standard,2013,4,,,97789.0,0,0,68
650445,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,79568.0,Married,Star,4529.06,Standard,2016,8,,,79568.0,0,0,28
399982,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,4529.98,Standard,2013,6,,,73455.0,1,1,66
228984,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,57254.0,Married,Star,4530.53,Standard,2015,11,,,57254.0,0,0,37
221388,Canada,Ontario,Sudbury,M5V 1G5,Male,College,,Married,Star,4531.37,Standard,2013,7,,,73455.0,1,1,65
710053,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,49253.0,Married,Star,4531.37,Standard,2016,6,,,49253.0,0,0,30
591576,Canada,Quebec,Montreal,H2Y 4R4,Female,College,,Single,Star,4531.68,Standard,2012,11,,,73455.0,1,1,73
696577,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,58713.0,Single,Nova,3757.8,2018 Promotion,2018,4,,,58713.0,0,0,8
836475,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,75487.0,Married,Star,4540.38,Standard,2014,8,,,75487.0,0,0,52
686223,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,33651.0,Married,Nova,3837.45,2018 Promotion,2018,4,,,33651.0,0,0,8
450979,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Divorced,Star,4541.26,Standard,2018,11,,,73455.0,1,1,1
392235,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,53768.0,Single,Star,4542.41,Standard,2013,7,,,53768.0,0,0,65
