Loyalty Number,Recency_Last_Flight,Recency_Last_Redeem,Total_Flights_2017,Total_Distance_2017,Points_Earned_2017,Points_Redeemed_2017,Dollar_Redeemed_2017,Active_Months_2017,Had_Outlier_Flight,Avg_Flights_Per_Month,Avg_Flights_Per_Active_Month,Redemption_Rate_2017,Never_Flew_2017,Has_Redeemed_2017,H1_Flights,H2_Flights,Flight_Trend_Abs,Flight_Trend_Pct,Seasonality_Index,CLV,Salary_Imputed,Education_Encoded,Loyalty_Card_Encoded,Tenure_Months,Salary_Was_Missing,Salary_Was_College_Missing,Churned,Zero_Activity_2018,Formal_Cancel
287750,0.0,6.0,19.0,27901.0,27901.0,1213.0,219.0,8,0,1.5833333333333333,2.375,0.04347514426006236,0,1,11.0,8.0,-3.0,-0.25,1.263157894736842,4109.31,73455.0,2,1,76,1,1,0,0,0
735846,0.0,0.0,6.0,6373.0,6373.0,1197.0,215.0,4,0,0.5,1.5,0.18782363094304094,0,1,2.0,4.0,2.0,0.6666666666666666,2.0,4109.79,95318.0,3,1,76,0,0,0,0,0
606026,0.0,8.0,27.0,40394.0,40394.0,504.0,91.0,11,0,2.25,2.4545454545454546,0.012477100559489033,0,1,10.0,17.0,7.0,0.6363636363636364,1.4814814814814814,4110.62,55207.0,3,1,41,0,0,0,0,0
460291,0.0,12.0,18.0,34272.0,34272.0,0.0,0.0,6,0,1.5,3.0,0.0,0,0,12.0,6.0,-6.0,-0.46153846153846156,2.2222222222222223,4111.2,55476.0,3,1,39,0,0,0,0,0
743001,1.0,0.0,8.0,10682.0,10682.0,393.0,71.0,2,0,0.6666666666666666,4.0,0.036790863134244525,0,1,5.0,3.0,-2.0,-0.3333333333333333,2.5,4111.89,79533.0,3,1,19,0,0,0,0,0
869799,1.0,12.0,7.0,7485.0,7485.0,0.0,0.0,3,0,0.5833333333333334,2.3333333333333335,0.0,0,0,2.0,5.0,3.0,1.0,1.7142857142857142,4111.89,79533.0,3,1,45,0,0,0,0,0
279419,1.0,2.0,41.0,69113.0,69113.0,1354.0,243.0,9,0,3.4166666666666665,4.555555555555555,0.019591104423191005,0,1,11.0,30.0,19.0,1.5833333333333333,2.048780487804878,4117.37,73455.0,2,1,65,1,1,0,0,0
170585,2.0,3.0,17.0,27484.0,27484.0,405.0,73.0,7,0,1.4166666666666667,2.4285714285714284,0.014735846310580702,0,1,10.0,7.0,-3.0,-0.2727272727272727,1.411764705882353,4118.59,82675.0,3,1,64,0,0,0,0,0
188340,0.0,2.0,20.0,21772.0,21772.0,992.0,179.0,6,0,1.6666666666666667,3.3333333333333335,0.0455631085798273,0,1,6.0,14.0,8.0,1.1428571428571428,2.0,4118.59,82675.0,3,1,20,0,0,0,0,0
670817,0.0,5.0,21.0,30421.0,30421.0,682.0,123.0,8,0,1.75,2.625,0.02241872390782683,0,1,10.0,11.0,1.0,0.09090909090909091,1.1428571428571428,4118.59,82675.0,3,1,24,0,0,0,0,0
509513,0.0,3.0,25.0,51305.0,51305.0,576.0,104.0,8,0,2.0833333333333335,3.125,0.011226975928272098,0,1,4.0,21.0,17.0,3.4,1.76,4121.25,73455.0,2,1,72,1,1,0,0,0
779247,0.0,12.0,25.0,30732.0,30732.0,0.0,0.0,7,0,2.0833333333333335,3.5714285714285716,0.0,0,0,8.0,17.0,9.0,1.0,1.76,4122.57,86987.0,3,1,75,0,0,0,0,0
111255,0.0,12.0,23.0,31829.0,31829.0,0.0,0.0,9,0,1.9166666666666667,2.5555555555555554,0.0,0,0,5.0,18.0,13.0,2.1666666666666665,1.7391304347826086,4122.96,70272.0,1,1,69,0,0,0,0,0
763061,0.0,9.0,11.0,21633.0,21633.0,515.0,93.0,4,0,0.9166666666666666,2.75,0.023806221975685295,0,1,2.0,9.0,7.0,2.3333333333333335,2.909090909090909,4126.61,56845.0,3,1,56,0,0,0,0,0
428919,0.0,12.0,16.0,24503.0,24503.0,0.0,0.0,7,0,1.3333333333333333,2.2857142857142856,0.0,0,0,8.0,8.0,0.0,0.0,2.0,4139.9,58209.0,3,1,41,0,0,0,0,0
139863,2.0,2.0,16.0,33709.0,33709.0,857.0,154.0,6,0,1.3333333333333333,2.6666666666666665,0.025423477409593876,0,1,8.0,8.0,0.0,0.0,1.25,4142.56,67223.0,3,1,38,0,0,0,0,0
695755,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4144.87,79088.0,3,1,80,0,0,1,1,0
355331,1.0,1.0,31.0,42129.0,42129.0,1915.0,344.0,10,0,2.5833333333333335,3.1,0.045455624391749154,0,1,18.0,13.0,-5.0,-0.2631578947368421,1.2903225806451613,4145.02,73455.0,2,1,65,1,1,0,0,0
578837,0.0,5.0,21.0,30059.0,30059.0,704.0,127.0,10,0,1.75,2.1,0.02342060614125553,0,1,12.0,9.0,-3.0,-0.23076923076923078,1.5238095238095237,4152.65,73455.0,2,1,79,1,1,0,0,0
467182,2.0,12.0,22.0,34096.0,34096.0,0.0,0.0,7,0,1.8333333333333333,3.142857142857143,0.0,0,0,16.0,6.0,-10.0,-0.5882352941176471,1.6363636363636365,4160.02,102347.0,3,1,58,0,0,1,0,1
601407,5.0,12.0,11.0,13832.0,13832.0,0.0,0.0,3,0,0.9166666666666666,3.6666666666666665,0.0,0,0,6.0,5.0,-1.0,-0.14285714285714285,1.8181818181818181,4165.17,72809.0,3,1,39,0,0,0,0,0
700871,0.0,12.0,24.0,30458.0,30458.0,0.0,0.0,9,0,2.0,2.6666666666666665,0.0,0,0,8.0,16.0,8.0,0.8888888888888888,1.3333333333333333,4165.25,74567.0,3,1,36,0,0,0,0,0
203809,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4165.35,54160.0,1,1,77,0,0,1,1,0
705589,0.0,12.0,27.0,42659.0,42659.0,0.0,0.0,9,0,2.25,3.0,0.0,0,0,14.0,13.0,-1.0,-0.06666666666666667,1.1851851851851851,4165.99,73455.0,2,1,79,1,1,0,0,0
354438,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4167.09,73455.0,2,1,3,1,1,0,0,0
746060,0.0,9.0,27.0,40740.0,40740.0,421.0,76.0,10,0,2.25,2.7,0.010333824251350024,0,1,9.0,18.0,9.0,0.9,1.6296296296296295,4167.09,73455.0,2,1,56,1,1,0,0,0
469718,0.0,0.0,21.0,21161.0,21161.0,584.0,105.0,8,0,1.75,2.625,0.027597939605878738,0,1,7.0,14.0,7.0,0.875,2.0952380952380953,4167.42,73544.0,3,1,71,0,0,0,0,0
164429,1.0,2.0,26.0,34731.0,34731.0,890.0,160.0,8,0,2.1666666666666665,3.25,0.02562552186807175,0,1,18.0,8.0,-10.0,-0.5263157894736842,1.5384615384615385,4169.36,57852.0,3,1,75,0,0,0,0,0
708373,1.0,12.0,19.0,24055.0,24055.0,0.0,0.0,6,0,1.5833333333333333,3.1666666666666665,0.0,0,0,8.0,11.0,3.0,0.3333333333333333,1.6842105263157894,4169.36,57852.0,3,1,21,0,0,0,0,0
225088,0.0,12.0,16.0,26880.0,26880.0,0.0,0.0,5,0,1.3333333333333333,3.2,0.0,0,0,1.0,15.0,14.0,7.0,2.25,4170.34,97991.0,3,1,39,0,0,0,0,0
100214,0.0,1.0,10.0,18186.0,18186.0,861.0,155.0,4,0,0.8333333333333334,2.5,0.04734411085450346,0,1,2.0,8.0,6.0,2.0,2.4,4170.57,63253.0,3,1,40,0,0,0,0,0
459999,1.0,12.0,6.0,10938.0,10938.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,4.0,4170.69,53465.0,3,1,15,0,0,0,0,0
268128,1.0,7.0,19.0,22571.0,22571.0,992.0,179.0,8,0,1.5833333333333333,2.375,0.04395020158610607,0,1,15.0,4.0,-11.0,-0.6875,2.1052631578947367,4177.88,47663.0,1,1,71,0,0,0,0,0
930584,0.0,9.0,17.0,22099.0,22099.0,468.0,84.0,7,0,1.4166666666666667,2.4285714285714284,0.021177428842934068,0,1,6.0,11.0,5.0,0.7142857142857143,1.6470588235294117,4185.76,73455.0,2,1,41,1,1,0,0,0
327796,1.0,12.0,6.0,13630.0,13630.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,2.6666666666666665,4191.06,73455.0,2,1,18,1,1,0,0,0
947467,0.0,12.0,17.0,26908.0,26908.0,0.0,0.0,6,0,1.4166666666666667,2.8333333333333335,0.0,0,0,8.0,9.0,1.0,0.1111111111111111,2.1176470588235294,4196.43,49937.0,3,1,46,0,0,0,0,0
743510,3.0,12.0,8.0,11922.0,11922.0,0.0,0.0,3,0,0.6666666666666666,2.6666666666666665,0.0,0,0,4.0,4.0,0.0,0.0,2.0,4196.65,73455.0,2,1,31,1,1,0,0,0
580324,1.0,6.0,10.0,20215.0,20215.0,1089.0,196.0,5,0,0.8333333333333334,2.0,0.053870887954489244,0,1,6.0,4.0,-2.0,-0.2857142857142857,1.6,4198.03,61113.0,3,1,66,0,0,0,0,0
845613,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4198.03,54297.0,3,1,2,0,0,0,0,0
423324,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4200.37,69599.0,3,1,12,0,0,0,0,0
101945,1.0,12.0,19.0,34441.0,34441.0,0.0,0.0,7,0,1.5833333333333333,2.7142857142857144,0.0,0,0,12.0,7.0,-5.0,-0.38461538461538464,1.6842105263157894,4202.66,86098.0,3,1,61,0,0,0,0,0
713636,0.0,12.0,21.0,29064.0,29064.0,0.0,0.0,8,0,1.75,2.625,0.0,0,0,7.0,14.0,7.0,0.875,1.7142857142857142,4212.8,48109.0,5,1,52,0,0,0,0,0
302509,0.0,12.0,11.0,19282.0,19282.0,0.0,0.0,4,0,0.9166666666666666,2.75,0.0,0,0,0.0,11.0,11.0,11.0,2.909090909090909,4213.92,74238.0,5,1,21,0,0,0,0,0
789421,0.0,12.0,15.0,20138.0,20138.0,0.0,0.0,7,0,1.25,2.142857142857143,0.0,0,0,4.0,11.0,7.0,1.4,1.6,4217.86,73455.0,2,1,25,1,1,0,0,0
404426,0.0,1.0,10.0,18661.0,18661.0,502.0,90.0,4,0,0.8333333333333334,2.5,0.02690102352499866,0,1,4.0,6.0,2.0,0.4,2.4,4223.27,99696.0,5,1,51,0,0,0,0,0
260106,9.0,12.0,6.0,10579.0,10579.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,6.0,0.0,-6.0,-0.8571428571428571,4.0,4228.25,88876.0,3,1,46,0,0,1,1,1
438023,1.0,12.0,11.0,16378.0,16378.0,0.0,0.0,4,0,0.9166666666666666,2.75,0.0,0,0,10.0,1.0,-9.0,-0.8181818181818182,2.1818181818181817,4228.73,73455.0,2,1,71,1,1,0,0,0
397518,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4235.18,76056.0,3,1,8,0,0,1,0,1
872932,1.0,1.0,16.0,23207.0,23207.0,448.0,81.0,7,0,1.3333333333333333,2.2857142857142856,0.019304520187874347,0,1,6.0,10.0,4.0,0.5714285714285714,1.25,4236.3,72685.0,1,1,45,0,0,0,0,0
407945,0.0,8.0,24.0,47018.0,47018.0,536.0,96.0,10,0,2.0,2.4,0.01139988940405802,0,1,10.0,14.0,4.0,0.36363636363636365,1.3333333333333333,4236.47,75108.0,3,1,72,0,0,0,0,0
211714,0.0,1.0,27.0,36945.0,36945.0,1352.0,243.0,10,0,2.25,2.7,0.03659493842197862,0,1,13.0,14.0,1.0,0.07142857142857142,1.1851851851851851,4236.84,103572.0,5,1,42,0,0,0,0,0
410982,0.0,1.0,23.0,32411.0,32411.0,807.0,145.0,7,0,1.9166666666666667,3.2857142857142856,0.024898954058807196,0,1,8.0,15.0,7.0,0.7777777777777778,1.565217391304348,4237.37,132353.0,4,1,22,0,0,0,0,0
905213,0.0,5.0,15.0,23296.0,23296.0,1234.0,222.0,4,0,1.25,3.75,0.05297046703296703,0,1,4.0,11.0,7.0,1.4,1.6,4237.37,132353.0,4,1,38,0,0,0,0,0
147898,3.0,0.0,20.0,31656.0,31656.0,1443.0,259.0,7,0,1.6666666666666667,2.857142857142857,0.045583775587566336,0,1,10.0,10.0,0.0,0.0,2.0,4241.64,59849.0,1,1,76,0,0,0,0,0
530105,0.0,12.0,1.0,976.0,976.0,0.0,0.0,1,0,0.08333333333333333,1.0,0.0,0,0,0.0,1.0,1.0,1.0,4.0,4242.69,73455.0,2,1,8,1,1,1,0,1
610946,0.0,6.0,20.0,25101.0,25101.0,1419.0,256.0,9,0,1.6666666666666667,2.2222222222222223,0.056531612286363095,0,1,11.0,9.0,-2.0,-0.16666666666666666,1.2,4244.47,56947.0,3,1,24,0,0,0,0,0
383108,1.0,12.0,15.0,16553.0,16553.0,0.0,0.0,5,0,1.25,3.0,0.0,0,0,2.0,13.0,11.0,3.6666666666666665,2.6666666666666665,4247.68,64497.0,3,1,78,0,0,0,0,0
836343,0.0,5.0,22.0,26136.0,26136.0,559.0,101.0,5,0,1.8333333333333333,4.4,0.021388123660850935,0,1,5.0,17.0,12.0,2.0,1.8181818181818181,4247.68,64497.0,3,1,20,0,0,0,0,0
585357,0.0,11.0,25.0,36315.0,36315.0,350.0,63.0,11,0,2.0833333333333335,2.272727272727273,0.009637890678782872,0,1,12.0,13.0,1.0,0.07692307692307693,1.44,4250.28,73455.0,2,1,26,1,1,0,0,0
784804,0.0,12.0,7.0,10894.0,10894.0,0.0,0.0,4,0,0.5833333333333334,1.75,0.0,0,0,3.0,4.0,1.0,0.25,1.7142857142857142,4250.28,73455.0,2,1,40,1,1,0,0,0
719633,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4250.78,52109.0,3,1,24,0,0,1,1,0
715764,0.0,0.0,15.0,24871.0,24871.0,1446.0,260.0,6,0,1.25,2.5,0.05814000241244823,0,1,7.0,8.0,1.0,0.125,1.3333333333333333,4253.28,73455.0,2,1,28,1,1,0,0,0
753473,0.0,12.0,24.0,30753.0,30753.0,0.0,0.0,8,0,2.0,3.0,0.0,0,0,9.0,15.0,6.0,0.6,1.8333333333333333,4254.62,70996.0,5,1,65,0,0,0,0,0
980856,0.0,12.0,24.0,46509.0,46509.0,0.0,0.0,8,0,2.0,3.0,0.0,0,0,11.0,13.0,2.0,0.16666666666666666,1.3333333333333333,4254.62,70996.0,5,1,46,0,0,0,0,0
271660,3.0,12.0,11.0,15280.0,15280.0,0.0,0.0,6,0,0.9166666666666666,1.8333333333333333,0.0,0,0,9.0,2.0,-7.0,-0.7,2.1818181818181817,4270.03,73455.0,2,1,44,1,1,0,0,0
830547,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4271.2,51111.0,3,1,7,0,0,0,0,0
264936,0.0,12.0,21.0,26221.0,26221.0,0.0,0.0,7,0,1.75,3.0,0.0,0,0,9.0,12.0,3.0,0.3,1.7142857142857142,4272.81,73455.0,2,1,64,1,1,0,0,0
976513,0.0,6.0,22.0,29253.0,29253.0,692.0,125.0,8,0,1.8333333333333333,2.75,0.023655693433152155,0,1,12.0,10.0,-2.0,-0.15384615384615385,1.2727272727272727,4273.59,92067.0,3,1,52,0,0,0,0,0
828776,0.0,12.0,13.0,17278.0,17278.0,0.0,0.0,4,0,1.0833333333333333,3.25,0.0,0,0,3.0,10.0,7.0,1.75,1.8461538461538463,4274.62,60899.0,3,1,19,0,0,0,0,0
240362,0.0,12.0,12.0,21824.0,21824.0,0.0,0.0,6,0,1.0,2.0,0.0,0,0,2.0,10.0,8.0,2.6666666666666665,1.6666666666666667,4276.36,58756.0,3,1,50,0,0,0,0,0
137845,0.0,12.0,26.0,44013.0,44013.0,0.0,0.0,11,0,2.1666666666666665,2.3636363636363638,0.0,0,0,11.0,15.0,4.0,0.3333333333333333,1.5384615384615385,4277.27,88445.0,3,1,66,0,0,0,0,0
430569,0.0,6.0,25.0,37499.0,37499.0,1026.0,185.0,8,0,2.0833333333333335,3.125,0.027360729619456518,0,1,12.0,13.0,1.0,0.07692307692307693,1.28,4277.56,87462.0,3,1,26,0,0,0,0,0
317001,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4282.95,61809.0,3,1,4,0,0,0,0,0
625870,0.0,12.0,20.0,32197.0,32197.0,0.0,0.0,8,0,1.6666666666666667,2.5,0.0,0,0,10.0,10.0,0.0,0.0,1.4,4282.95,61809.0,3,1,64,0,0,0,0,0
660554,0.0,0.0,6.0,10301.0,10301.0,723.0,130.0,2,0,0.5,3.0,0.0701873604504417,0,1,0.0,6.0,6.0,6.0,4.0,4282.95,61809.0,3,1,14,0,0,0,0,0
917630,0.0,12.0,17.0,28334.0,28334.0,0.0,0.0,5,0,1.4166666666666667,3.4,0.0,0,0,9.0,8.0,-1.0,-0.1,1.8823529411764706,4282.95,61809.0,3,1,24,0,0,0,0,0
670686,0.0,12.0,16.0,24209.0,24209.0,0.0,0.0,7,0,1.3333333333333333,2.2857142857142856,0.0,0,0,11.0,5.0,-6.0,-0.5,2.0,4291.06,73455.0,2,1,7,1,1,0,0,0
717660,4.0,12.0,9.0,12665.0,12665.0,0.0,0.0,5,0,0.75,1.8,0.0,0,0,4.0,5.0,1.0,0.2,2.2222222222222223,4293.01,73455.0,2,1,45,1,1,0,0,0
450621,3.0,8.0,11.0,13865.0,13865.0,407.0,73.0,6,0,0.9166666666666666,1.8333333333333333,0.029354489722322394,0,1,6.0,5.0,-1.0,-0.14285714285714285,1.8181818181818181,4296.6,77083.0,3,1,45,0,0,0,0,0
939562,1.0,9.0,26.0,33523.0,33523.0,400.0,72.0,8,0,2.1666666666666665,3.25,0.011932106315067267,0,1,18.0,8.0,-10.0,-0.5263157894736842,1.5384615384615385,4297.02,95467.0,3,1,24,0,0,0,0,0
135250,0.0,7.0,18.0,25739.0,25739.0,364.0,66.0,6,0,1.5,3.0,0.014141963557247757,0,1,5.0,13.0,8.0,1.3333333333333333,2.0,4298.66,88089.0,3,1,64,0,0,0,0,0
714555,0.0,6.0,26.0,40243.0,40243.0,638.0,115.0,10,0,2.1666666666666665,2.6,0.015853688840295206,0,1,16.0,10.0,-6.0,-0.35294117647058826,1.3846153846153846,4299.84,64387.0,3,1,64,0,0,0,0,0
947868,1.0,10.0,24.0,44709.0,44709.0,441.0,79.0,7,0,2.0,3.4285714285714284,0.00986378581493659,0,1,13.0,11.0,-2.0,-0.14285714285714285,1.1666666666666667,4300.9,96733.0,3,1,79,0,0,0,0,0
573661,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4303.64,86098.0,3,1,4,0,0,0,0,0
228580,0.0,0.0,15.0,17355.0,17355.0,1806.0,325.0,7,0,1.25,2.142857142857143,0.10406222990492653,0,1,4.0,11.0,7.0,1.4,1.8666666666666667,4305.79,54643.0,3,1,79,0,0,0,0,0
557500,0.0,2.0,21.0,26593.0,26593.0,328.0,59.0,7,0,1.75,3.0,0.012334072876320837,0,1,3.0,18.0,15.0,3.75,1.7142857142857142,4305.81,49606.0,3,1,37,0,0,0,0,0
238233,0.0,12.0,14.0,17926.0,17926.0,0.0,0.0,6,0,1.1666666666666667,2.3333333333333335,0.0,0,0,5.0,9.0,4.0,0.6666666666666666,2.0,4307.42,85577.0,3,1,20,0,0,0,0,0
979309,3.0,11.0,25.0,42859.0,42859.0,339.0,61.0,7,0,2.0833333333333335,3.5714285714285716,0.007909657248185912,0,1,16.0,9.0,-7.0,-0.4117647058823529,1.76,4312.77,63654.0,3,1,69,0,0,0,0,0
833569,1.0,12.0,5.0,5194.0,5194.0,0.0,0.0,2,0,0.4166666666666667,2.5,0.0,0,0,0.0,5.0,5.0,5.0,4.0,4314.07,73455.0,2,1,15,1,1,0,0,0
120046,0.0,12.0,6.0,7816.0,7816.0,0.0,0.0,2,0,0.5,3.0,0.0,0,0,0.0,6.0,6.0,6.0,4.0,4314.17,56411.0,3,1,17,0,0,0,0,0
816881,2.0,8.0,21.0,23950.0,23950.0,452.0,81.0,9,0,1.75,2.3333333333333335,0.018872651356993737,0,1,14.0,7.0,-7.0,-0.4666666666666667,1.5238095238095237,4314.17,56411.0,3,1,6,0,0,0,0,0
717700,1.0,12.0,24.0,31173.0,31173.0,0.0,0.0,8,0,2.0,3.0,0.0,0,0,14.0,10.0,-4.0,-0.26666666666666666,1.5,4315.79,62093.0,3,1,39,0,0,0,0,0
245465,2.0,3.0,21.0,26269.0,26269.0,987.0,178.0,8,0,1.75,2.625,0.03757280444630553,0,1,12.0,9.0,-3.0,-0.23076923076923078,1.3333333333333333,4319.15,69818.0,5,1,40,0,0,0,0,0
510372,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4322.24,73455.0,2,1,5,1,1,0,0,0
709920,1.0,5.0,20.0,21744.0,21744.0,506.0,91.0,8,0,1.6666666666666667,2.5,0.023270787343635024,0,1,8.0,12.0,4.0,0.4444444444444444,1.6,4327.1,82427.0,3,1,71,0,0,0,0,0
143784,1.0,9.0,26.0,38649.0,38649.0,1172.0,211.0,9,0,2.1666666666666665,2.888888888888889,0.030324199849931434,0,1,11.0,15.0,4.0,0.3333333333333333,1.5384615384615385,4330.39,76159.0,3,1,71,0,0,0,0,0
602176,1.0,2.0,14.0,25890.0,25890.0,536.0,96.0,6,0,1.1666666666666667,2.3333333333333335,0.020702974121282348,0,1,3.0,11.0,8.0,2.0,1.7142857142857142,4330.39,76159.0,3,1,21,0,0,1,0,1
870998,0.0,0.0,24.0,36592.0,36592.0,553.0,100.0,9,0,2.0,2.6666666666666665,0.015112592916484478,0,1,9.0,15.0,6.0,0.6,1.5,4330.39,76159.0,3,1,32,0,0,0,0,0
958224,0.0,8.0,25.0,39485.0,39485.0,434.0,78.0,8,0,2.0833333333333335,3.125,0.010991515765480563,0,1,9.0,16.0,7.0,0.7,1.44,4330.39,76159.0,3,1,36,0,0,0,0,0
837628,0.0,0.0,15.0,20787.0,20787.0,644.0,116.0,5,0,1.25,3.0,0.03098090152499158,0,1,2.0,13.0,11.0,3.6666666666666665,1.8666666666666667,4330.77,60928.0,3,1,50,0,0,0,0,0
395460,0.0,1.0,26.0,44598.0,44598.0,1075.0,194.0,9,0,2.1666666666666665,2.888888888888889,0.024104219920175793,0,1,9.0,17.0,8.0,0.8,1.6923076923076923,4330.8,73455.0,2,1,60,1,1,0,0,0
136547,4.0,12.0,12.0,11153.0,11153.0,0.0,0.0,4,0,1.0,3.0,0.0,0,0,10.0,2.0,-8.0,-0.7272727272727273,2.6666666666666665,4331.46,92131.0,3,1,75,0,0,0,0,0
780631,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4331.46,92131.0,3,1,1,0,0,0,0,0
166712,0.0,12.0,22.0,31140.0,31140.0,0.0,0.0,8,0,1.8333333333333333,2.75,0.0,0,0,17.0,5.0,-12.0,-0.6666666666666666,1.8181818181818181,4334.06,114551.0,4,1,52,0,0,0,0,0
217695,0.0,9.0,24.0,40975.0,40975.0,443.0,80.0,7,0,2.0,3.4285714285714284,0.010811470408785846,0,1,9.0,15.0,6.0,0.6,1.5,4334.06,114551.0,4,1,63,0,0,0,0,0
263707,0.0,10.0,3.0,3858.0,3858.0,484.0,87.0,3,0,0.25,1.0,0.12545360290305857,0,1,1.0,2.0,1.0,0.5,1.3333333333333333,4334.06,114551.0,4,1,55,0,0,0,0,0
638368,0.0,12.0,18.0,25102.0,25102.0,0.0,0.0,7,0,1.5,2.5714285714285716,0.0,0,0,9.0,9.0,0.0,0.0,2.0,4334.06,114551.0,4,1,61,0,0,0,0,0
695529,1.0,7.0,21.0,25002.0,25002.0,697.0,125.0,8,0,1.75,2.625,0.027877769778417726,0,1,9.0,12.0,3.0,0.3,2.0952380952380953,4334.06,114551.0,4,1,72,0,0,0,0,0
871203,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4334.06,114551.0,4,1,12,0,0,0,0,0
915571,5.0,12.0,3.0,5803.0,5803.0,0.0,0.0,2,0,0.25,1.5,0.0,0,0,2.0,1.0,-1.0,-0.3333333333333333,2.6666666666666665,4334.06,114551.0,4,1,41,0,0,0,0,0
642109,2.0,2.0,22.0,28473.0,28473.0,492.0,89.0,8,0,1.8333333333333333,2.75,0.01727952797386998,0,1,13.0,9.0,-4.0,-0.2857142857142857,1.4545454545454546,4335.35,94908.0,3,1,58,0,0,0,0,0
833701,0.0,2.0,28.0,41081.0,41081.0,1076.0,194.0,10,0,2.3333333333333335,2.8,0.026192156958204524,0,1,14.0,14.0,0.0,0.0,1.4285714285714286,4340.86,73455.0,2,1,58,1,1,0,0,0
275442,0.0,12.0,18.0,27927.0,27927.0,0.0,0.0,7,0,1.5,2.5714285714285716,0.0,0,0,6.0,12.0,6.0,0.8571428571428571,1.7777777777777777,4349.31,87262.0,3,1,35,0,0,0,0,0
374345,1.0,1.0,28.0,44930.0,44930.0,1361.0,245.0,9,0,2.3333333333333335,3.111111111111111,0.03029156465613176,0,1,12.0,16.0,4.0,0.3076923076923077,1.4285714285714286,4349.31,87262.0,3,1,38,0,0,0,0,0
384825,0.0,7.0,24.0,39251.0,39251.0,459.0,83.0,10,0,2.0,2.4,0.011693969580392856,0,1,10.0,14.0,4.0,0.36363636363636365,1.3333333333333333,4349.31,87262.0,3,1,76,0,0,0,0,0
559233,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4349.31,87262.0,3,1,5,0,0,0,0,0
564650,0.0,0.0,23.0,36646.0,36646.0,1382.0,249.0,8,0,1.9166666666666667,2.875,0.037712165038476235,0,1,14.0,9.0,-5.0,-0.3333333333333333,1.565217391304348,4349.31,87262.0,3,1,64,0,0,0,0,0
277649,0.0,4.0,21.0,22477.0,22477.0,1294.0,234.0,9,0,1.75,2.3333333333333335,0.0575699604039685,0,1,8.0,13.0,5.0,0.5555555555555556,1.5238095238095237,4358.76,94838.0,3,1,76,0,0,0,0,0
732013,0.0,6.0,27.0,43326.0,43326.0,872.0,157.0,11,0,2.25,2.4545454545454546,0.020126482943267323,0,1,14.0,13.0,-1.0,-0.06666666666666667,1.4814814814814814,4361.37,90142.0,3,1,39,0,0,0,0,0
793318,2.0,2.0,27.0,46249.0,46249.0,1204.0,216.0,8,0,2.25,3.375,0.026032995308006658,0,1,18.0,9.0,-9.0,-0.47368421052631576,1.7777777777777777,4362.77,73455.0,2,1,34,1,1,0,0,0
830024,0.0,12.0,15.0,23294.0,23294.0,0.0,0.0,6,0,1.25,2.5,0.0,0,0,4.0,11.0,7.0,1.4,1.8666666666666667,4362.77,73455.0,2,1,44,1,1,0,0,0
223684,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,4362.93,74964.0,3,1,5,0,0,0,0,0
